customer_id,qtt_order,total_spent,last_order
80381,487,938424.71,2022-03-11 21:00:00
80382,76,563672.97,2022-05-15 16:00:00
80383,111,746082.63,2022-05-04 01:00:00
80384,68,609131.28,2022-03-20 22:00:00
80385,145,138230.19,2022-03-02 11:00:00
80386,26,94843.29,2022-03-25 05:00:00
80387,69,56093.3,2022-09-07 18:00:00
80388,27,23913.04,2022-06-01 22:00:00
80389,9,84580.27,2022-03-10 22:00:00
80390,27,58535.47,2022-08-25 08:00:00
80391,17,80828.9,2022-10-30 04:00:00
80392,266,276745.35,2022-04-15 09:00:00
80393,3,5167.91,2022-05-26 17:00:00
80394,65,106439.41,2022-04-12 02:00:00
80395,198,441844.55,2022-03-10 04:00:00
80396,39,3850.44,2022-03-14 20:00:00
80397,98,432276.37,2022-05-25 03:00:00
80398,52,37923.47,2022-01-20 21:00:00
80399,66,12033.88,2022-08-28 15:00:00
80400,21,132314.84,2022-08-18 08:00:00
80401,13,323722.88,2022-11-19 07:00:00
80402,27,71396.18,2022-01-02 16:00:00
80403,56,192246.91,2022-05-03 16:00:00
80404,41,71491.47,2022-09-11 04:00:00
80405,201,198217.69,2022-02-27 08:00:00
80406,608,497959.82,2022-09-08 23:00:00
80407,18,220623.3,2022-03-16 02:00:00
80408,13,55605.33,2022-10-11 17:00:00
80409,11,43596.31,2022-01-30 15:00:00
80410,330,117634.24,2022-03-15 09:00:00
80411,65,183906.78,2022-03-27 15:00:00
80412,15,64726.98,2022-07-21 06:00:00
80413,30,222941.34,2022-09-11 09:00:00
80414,50,121051.27,2022-04-08 11:00:00
80415,22,449878.54,2022-05-14 08:00:00
80416,40,296171.55,2022-07-05 22:00:00
80417,13,55925.04,2022-06-21 07:00:00
80418,4,1895.93,2022-10-13 19:00:00
80419,74,264236.15,2022-03-24 18:00:00
80420,16,572081.43,2022-01-06 14:00:00
80421,26,69747.27,2022-11-18 02:00:00
80422,180,15532.63,2022-04-07 02:00:00
80423,739,666301.79,2022-06-16 07:00:00
80424,22,266580.95,2022-03-05 03:00:00
80425,65,43987.99,2022-06-02 14:00:00
80426,37,79896.47,2022-08-07 04:00:00
80427,81,10683.97,2022-09-17 03:00:00
80428,57,106044.91,2022-04-21 18:00:00
80429,52,69373.91,2022-08-21 14:00:00
80430,82,10271.34,2022-08-08 23:00:00
80431,46,134543.68,2022-10-03 16:00:00
80432,147,1177676.79,2022-02-14 16:00:00
80433,250,287718.88,2022-09-22 07:00:00
80434,49,726387.01,2022-09-13 13:00:00
80435,453,303190.19,2022-10-07 03:00:00
80436,17,143931.15,2022-02-11 10:00:00
80437,130,90859.32,2022-10-04 13:00:00
80438,24,11579.64,2022-01-20 00:00:00
80439,98,144949.6,2022-05-09 18:00:00
80440,18,238694.95,2022-05-10 06:00:00
80441,5,74782.34,2022-04-05 05:00:00
80442,79,241471.77,2022-05-22 02:00:00
80443,90,186216.55,2022-06-27 17:00:00
80444,354,160407.95,2022-09-20 06:00:00
80445,24,65869.15,2022-09-28 10:00:00
80446,16,431756.34,2022-01-22 07:00:00
80447,4,122616.59,2022-01-05 03:00:00
80448,68,9866.92,2022-03-13 17:00:00
80449,280,321300.22,2022-09-10 02:00:00
80450,83,590404.65,2022-09-16 17:00:00
80451,5,4281.29,2022-05-16 10:00:00
80452,19,16851.32,2022-02-28 17:00:00
80453,18,35086.22,2022-02-12 04:00:00
80454,58,110928.18,2022-10-26 10:00:00
80455,189,22410.36,2022-11-21 02:00:00
80456,74,894440.93,2022-11-07 04:00:00
80457,220,52797.52,2022-07-19 06:00:00
80458,41,111668.22,2022-09-15 21:00:00
80459,8,11854.56,2022-10-28 17:00:00
80460,79,63028.97,2022-07-18 02:00:00
80461,283,124789.72,2022-05-23 00:00:00
80462,10,23491.18,2021-12-21 20:00:00
80463,82,421085.79,2022-05-29 00:00:00
80464,108,86599.02,2022-06-04 08:00:00
80465,34,204120.98,2022-04-15 07:00:00
80466,26,16814.75,2022-03-24 19:00:00
80467,195,131591.16,2022-09-28 10:00:00
80468,484,269281.47,2022-08-30 07:00:00
80469,70,393680.82,2022-07-06 02:00:00
80470,103,507149.41,2022-05-08 19:00:00
80471,422,130200.07,2022-09-23 21:00:00
80472,64,101404.01,2022-04-20 14:00:00
80473,268,189456.72,2022-10-03 09:00:00
80474,582,916152.72,2022-07-27 17:00:00
80475,480,191003.26,2022-03-24 15:00:00
80476,132,312045.98,2022-10-20 03:00:00
80477,33,180913.32,2022-03-17 18:00:00
80478,33,153131.98,2022-10-03 13:00:00
80479,43,40166.85,2022-04-21 22:00:00
80480,215,134551.7,2022-07-25 05:00:00
80481,277,265775.67,2022-09-22 09:00:00
80482,56,3218.4,2022-02-03 01:00:00
80483,89,61273.62,2022-06-10 19:00:00
80484,258,103326.02,2022-08-02 17:00:00
80485,269,15568.68,2022-05-03 03:00:00
80486,95,73989.27,2022-06-30 17:00:00
80487,41,341533.12,2022-10-01 10:00:00
80488,43,158622.33,2022-08-06 01:00:00
80489,228,82881.1,2022-06-06 14:00:00
80490,22,154028.11,2022-04-05 17:00:00
80491,85,341295.81,2022-06-12 09:00:00
80492,7,43033.0,2022-01-31 07:00:00
80493,640,101940.16,2022-03-11 21:00:00
80494,47,61794.35,2022-01-22 15:00:00
80495,33,27627.36,2022-02-06 04:00:00
80496,36,61725.31,2022-08-18 02:00:00
80497,294,81508.45,2022-05-29 22:00:00
80498,14,26217.7,2022-05-03 16:00:00
80499,5,4698.87,2022-02-20 09:00:00
80500,50,95488.42,2022-04-13 01:00:00
80501,17,882730.53,2022-11-30 06:00:00
80502,436,61058.54,2022-09-26 14:00:00
80503,105,78696.73,2022-03-06 20:00:00
80504,15,8055.3,2022-05-08 16:00:00
80505,48,64518.54,2022-05-01 08:00:00
80506,90,567512.43,2022-09-20 15:00:00
80507,59,58351.29,2022-09-29 03:00:00
80508,20,100964.01,2022-07-31 12:00:00
80509,12,81445.71,2022-04-02 10:00:00
80510,49,539540.02,2022-03-07 22:00:00
80511,46,22212.39,2022-06-15 10:00:00
80512,51,24009.69,2022-02-26 23:00:00
80513,8,110799.2,2022-02-05 19:00:00
80514,92,64517.36,2022-04-04 12:00:00
80515,9,47058.26,2022-11-15 23:00:00
80516,51,10222.91,2022-01-22 18:00:00
80517,51,67365.48,2022-07-25 12:00:00
80518,22,13034.12,2022-03-27 05:00:00
80519,219,117759.58,2022-10-05 05:00:00
80520,315,892222.58,2022-12-30 04:00:00
80521,104,91461.53,2022-09-02 23:00:00
80522,198,68957.45,2022-03-31 07:00:00
80523,117,33453.54,2022-02-16 04:00:00
80524,104,364477.02,2022-07-01 00:00:00
80525,212,82684.25,2022-04-23 13:00:00
80526,117,86649.8,2022-10-09 19:00:00
80527,31,592160.3,2022-05-23 07:00:00
80528,3,101275.91,2022-07-31 16:00:00
80529,29,21856.39,2022-09-17 11:00:00
80530,311,415436.95,2022-03-30 19:00:00
80531,85,43003.91,2022-09-27 20:00:00
80532,20,64800.86,2022-08-01 07:00:00
80533,18,53333.54,2022-04-25 10:00:00
80534,8,91354.99,2022-02-02 14:00:00
80535,43,74547.35,2022-09-25 19:00:00
80536,34,8681.24,2022-11-29 10:00:00
80537,31,408096.53,2022-08-21 06:00:00
80538,59,231696.36,2022-06-28 02:00:00
80539,54,124054.69,2022-01-28 04:00:00
80540,82,1164091.04,2022-06-27 05:00:00
80541,249,114876.95,2022-10-02 17:00:00
80542,50,147901.51,2022-02-13 09:00:00
80543,93,98619.77,2022-03-17 09:00:00
80544,53,77198.75,2022-11-11 09:00:00
80545,153,129547.29,2022-03-05 05:00:00
80546,374,320074.02,2022-11-13 21:00:00
80547,290,163145.26,2022-06-27 19:00:00
80548,560,324613.71,2022-05-14 22:00:00
80549,11,49857.4,2022-02-28 09:00:00
80550,251,200122.56,2022-01-12 20:00:00
80551,96,31048.65,2022-05-02 07:00:00
80552,32,243623.9,2022-06-11 12:00:00
80553,6,194901.48,2022-04-20 06:00:00
80554,89,351309.24,2022-08-04 09:00:00
80555,14,40931.92,2022-02-24 21:00:00
80556,38,115107.49,2022-08-30 19:00:00
80557,40,122272.34,2022-08-27 21:00:00
80558,32,55731.21,2022-08-26 15:00:00
80559,25,119410.44,2022-05-21 01:00:00
80560,5,184281.36,2022-01-14 04:00:00
80561,43,60958.21,2021-12-29 10:00:00
80562,68,153758.84,2022-05-13 02:00:00
80563,42,151381.42,2022-01-03 21:00:00
80564,46,5209.81,2022-01-29 06:00:00
80565,30,73309.65,2023-01-10 07:00:00
80566,9,56076.36,2022-04-11 18:00:00
80567,48,808011.0,2022-08-06 14:00:00
80568,18,518680.18,2022-09-02 20:00:00
80569,21,40326.5,2022-05-05 14:00:00
80570,115,167383.57,2022-09-01 01:00:00
80571,96,168659.32,2022-07-14 22:00:00
80572,33,68053.43,2022-03-18 00:00:00
80573,46,45842.85,2022-05-07 17:00:00
80574,44,38712.38,2022-09-26 02:00:00
80575,26,148319.94,2022-10-31 23:00:00
80576,46,420410.36,2022-01-07 16:00:00
80577,67,98111.93,2022-07-13 06:00:00
80578,46,300565.51,2022-06-03 17:00:00
80579,60,70009.58,2022-10-15 22:00:00
80580,45,231354.6,2022-03-03 20:00:00
80581,59,58611.16,2022-08-26 09:00:00
80582,29,64871.64,2022-11-15 19:00:00
80583,11,45355.25,2022-03-13 07:00:00
80584,45,698994.82,2022-09-12 21:00:00
80585,68,100775.08,2022-06-24 11:00:00
80586,29,181147.91,2022-06-08 22:00:00
80587,104,86114.76,2022-03-15 14:00:00
80588,113,609625.24,2022-01-20 00:00:00
80589,80,700130.39,2022-10-24 21:00:00
80590,58,165099.57,2022-01-03 08:00:00
80591,91,204079.79,2022-05-26 23:00:00
80592,72,11183.56,2022-06-02 02:00:00
80593,42,93759.55,2022-05-14 15:00:00
80594,10,3981.39,2022-03-06 13:00:00
80595,5,15685.49,2022-08-06 17:00:00
80596,67,17850.32,2022-02-21 22:00:00
80597,165,235384.86,2022-02-15 00:00:00
80598,66,17528.74,2022-02-18 04:00:00
80599,6,2694.76,2022-02-26 04:00:00
80600,27,151245.69,2022-03-25 17:00:00
80601,16,272757.8,2022-10-09 06:00:00
80602,35,89531.15,2022-08-20 06:00:00
80603,63,166265.72,2022-11-12 07:00:00
80604,36,56346.02,2022-05-20 14:00:00
80605,3,152216.83,2022-03-02 11:00:00
80606,112,42872.63,2022-08-22 13:00:00
80607,28,45296.34,2022-06-30 12:00:00
80608,61,302485.38,2022-09-17 12:00:00
80609,80,122371.89,2022-04-30 19:00:00
80610,125,346511.02,2022-09-05 19:00:00
80611,18,86522.92,2022-06-19 17:00:00
80612,201,656244.62,2022-04-29 04:00:00
80613,247,758433.93,2022-11-11 14:00:00
80614,109,365435.63,2022-12-06 22:00:00
80615,18,83654.2,2022-08-12 18:00:00
80616,84,77564.4,2022-09-03 03:00:00
80617,15,70875.25,2022-02-01 06:00:00
80618,30,64159.1,2022-11-11 21:00:00
80619,48,320278.7,2022-08-26 00:00:00
80620,200,141364.94,2022-05-05 00:00:00
80621,5,328958.1,2022-02-07 14:00:00
80622,70,126356.65,2022-02-22 09:00:00
80623,125,75654.16,2022-12-16 13:00:00
80624,24,684083.28,2022-07-25 20:00:00
80625,4,388418.35,2022-02-05 20:00:00
80626,62,88978.66,2022-07-18 12:00:00
80627,75,406704.38,2022-11-03 21:00:00
80628,156,15024.92,2022-02-22 03:00:00
80629,1,25946.76,2022-06-28 17:00:00
80630,132,162087.92,2022-10-18 07:00:00
80631,113,127904.94,2022-02-11 19:00:00
80632,232,88334.47,2022-03-01 15:00:00
80633,108,291556.77,2022-06-16 09:00:00
80634,21,94120.48,2022-01-07 10:00:00
80635,243,15714.62,2022-05-24 20:00:00
80636,31,376768.96,2022-06-22 13:00:00
80637,79,439902.54,2022-10-16 05:00:00
80638,21,122099.69,2022-08-29 04:00:00
80639,32,44433.97,2022-03-15 08:00:00
80640,89,100215.97,2022-03-26 00:00:00
80641,122,27367.54,2022-04-27 11:00:00
80642,57,109136.29,2022-03-04 05:00:00
80643,83,88306.8,2022-09-26 08:00:00
80644,41,324995.84,2022-08-25 19:00:00
80645,19,53889.62,2022-09-18 11:00:00
80646,107,216891.96,2022-07-06 12:00:00
80647,19,63285.83,2022-02-04 05:00:00
80648,85,403340.48,2022-08-19 03:00:00
80649,93,89908.0,2022-05-08 10:00:00
80650,97,20689.48,2022-05-08 00:00:00
80651,15,397118.68,2022-01-02 10:00:00
80652,364,181797.09,2022-02-20 12:00:00
80653,3,43900.97,2022-07-14 05:00:00
80654,261,169037.64,2022-01-28 22:00:00
80655,16,8642.39,2022-01-23 08:00:00
80656,545,6855.71,2022-09-05 11:00:00
80657,60,483477.02,2022-06-30 09:00:00
80658,21,259884.04,2022-04-05 08:00:00
80659,21,121482.14,2022-02-22 19:00:00
80660,99,111235.64,2022-06-24 06:00:00
80661,232,921579.72,2022-12-16 05:00:00
80662,35,148860.1,2022-02-25 07:00:00
80663,113,101427.15,2022-01-29 07:00:00
80664,474,614203.97,2022-08-01 02:00:00
80665,143,699088.07,2022-06-03 20:00:00
80666,27,114989.18,2022-05-30 18:00:00
80667,54,82496.56,2022-04-02 19:00:00
80668,8,48309.28,2022-06-02 17:00:00
80669,13,106307.01,2022-09-21 12:00:00
80670,29,9849.25,2022-02-04 17:00:00
80671,87,191893.2,2022-01-14 06:00:00
80672,38,44428.49,2022-03-20 02:00:00
80673,34,12923.38,2022-06-02 14:00:00
80674,17,75594.83,2022-06-04 10:00:00
80675,56,266405.52,2022-09-23 22:00:00
80676,73,21678.1,2022-06-26 19:00:00
80677,82,119844.62,2022-10-22 17:00:00
80678,157,366671.89,2022-08-01 01:00:00
80679,101,54141.86,2022-02-27 04:00:00
80680,124,135615.18,2022-07-30 11:00:00
80681,9,305285.08,2022-04-10 06:00:00
80682,65,17987.33,2022-04-12 01:00:00
80683,100,166184.2,2022-09-03 02:00:00
80684,20,107275.32,2022-10-11 11:00:00
80685,164,736651.33,2022-04-14 01:00:00
80686,16,85518.54,2022-04-07 22:00:00
80687,163,18524.15,2022-08-26 08:00:00
80688,6,157633.97,2022-02-21 14:00:00
80689,93,14781.08,2022-10-09 15:00:00
80690,554,1106167.19,2022-10-19 23:00:00
80691,45,88795.92,2022-06-12 17:00:00
80692,84,11932.47,2022-01-22 00:00:00
80693,11,1402.78,2022-02-02 15:00:00
80694,8,7008.12,2022-05-08 18:00:00
80695,70,217235.55,2022-12-08 10:00:00
80696,111,124989.21,2022-10-22 00:00:00
80697,11,20644.58,2022-01-02 14:00:00
80698,96,39075.39,2022-10-15 18:00:00
80699,156,63602.47,2022-07-02 07:00:00
80700,52,318594.29,2022-08-26 02:00:00
80701,117,67151.14,2022-10-05 14:00:00
80702,10,5232.1,2022-11-26 04:00:00
80703,7,180578.29,2022-01-21 23:00:00
80704,70,59060.69,2022-03-15 18:00:00
80705,12,117030.66,2022-06-24 16:00:00
80706,7,21302.6,2022-02-07 18:00:00
80707,195,553203.99,2022-03-12 17:00:00
80708,25,147954.28,2022-06-13 10:00:00
80709,47,282723.51,2022-09-09 09:00:00
80710,281,80663.92,2022-09-15 01:00:00
80711,122,122472.65,2022-04-28 06:00:00
80712,47,15061.18,2022-08-25 12:00:00
80713,90,271799.68,2022-06-27 14:00:00
80714,257,235479.21,2022-05-05 15:00:00
80715,66,42591.63,2022-08-13 22:00:00
80716,27,400071.09,2022-05-05 12:00:00
80717,43,262976.43,2022-02-08 14:00:00
80718,46,97301.53,2022-03-23 01:00:00
80719,30,37809.73,2022-11-30 19:00:00
80720,170,309020.51,2022-07-02 21:00:00
80721,62,628217.29,2022-07-19 01:00:00
80722,1,58992.17,2022-09-05 09:00:00
80723,33,40217.57,2022-09-09 06:00:00
80724,72,132364.79,2022-07-10 06:00:00
80725,81,23398.11,2022-05-29 10:00:00
80726,151,575679.99,2022-06-14 06:00:00
80727,180,17445.54,2022-03-08 00:00:00
80728,59,122855.18,2022-09-29 21:00:00
80729,38,107305.09,2022-08-08 08:00:00
80730,93,198609.52,2022-07-26 07:00:00
80731,122,277140.16,2022-01-20 07:00:00
80732,27,411029.34,2022-08-25 15:00:00
80733,282,13067.68,2022-04-29 12:00:00
80734,16,12013.81,2022-06-24 11:00:00
80735,8,49619.72,2022-03-02 13:00:00
80736,111,331603.5,2022-04-27 00:00:00
80737,303,105580.34,2022-09-18 08:00:00
80738,74,33426.79,2022-05-27 23:00:00
80739,98,344703.08,2022-04-20 08:00:00
80740,24,571476.61,2022-03-03 14:00:00
80741,323,127249.34,2022-02-09 02:00:00
80742,7,10269.09,2022-05-19 00:00:00
80743,147,377692.52,2022-07-20 19:00:00
80744,504,90348.39,2022-07-22 03:00:00
80745,82,211518.86,2022-05-07 13:00:00
80746,84,649338.52,2022-07-05 08:00:00
80747,26,359921.33,2022-06-12 08:00:00
80748,27,158073.09,2022-08-02 21:00:00
80749,43,737319.39,2022-07-31 19:00:00
80750,5,20726.39,2022-01-22 17:00:00
80751,32,168139.5,2022-04-22 03:00:00
80752,87,96268.5,2022-10-23 19:00:00
80753,11,203614.54,2021-12-29 21:00:00
80754,487,189140.87,2022-08-30 22:00:00
80755,288,311708.35,2022-08-17 11:00:00
80756,68,244252.65,2022-08-28 12:00:00
80757,135,10135.19,2022-05-29 02:00:00
80758,6,101810.9,2022-01-30 15:00:00
80759,48,357145.85,2022-05-24 19:00:00
80760,23,36337.31,2022-02-26 10:00:00
80761,163,192385.47,2022-03-07 22:00:00
80762,2,109105.49,2022-07-13 20:00:00
80763,152,379044.88,2022-08-08 21:00:00
80764,814,105010.08,2022-09-03 17:00:00
80765,54,163599.88,2022-07-07 16:00:00
80766,7,168568.14,2022-04-28 18:00:00
80767,167,373846.31,2022-03-13 13:00:00
80768,47,201767.56,2022-09-08 18:00:00
80769,63,677011.87,2022-11-07 19:00:00
80770,6,76197.08,2021-12-25 12:00:00
80771,112,77227.19,2022-04-30 20:00:00
80772,366,375502.54,2022-06-14 04:00:00
80773,20,1197329.15,2022-04-07 01:00:00
80774,21,100106.77,2022-03-20 12:00:00
80775,225,71340.36,2022-03-30 01:00:00
80776,85,220361.48,2022-07-22 15:00:00
80777,37,799297.43,2022-03-27 10:00:00
80778,17,178482.25,2022-01-29 21:00:00
80779,21,102182.83,2022-09-18 15:00:00
80780,223,705843.2,2022-05-06 15:00:00
80781,152,598441.9,2022-05-31 16:00:00
80782,106,858126.92,2022-09-30 06:00:00
80783,21,29997.74,2022-04-10 10:00:00
80784,83,1227923.92,2022-08-04 22:00:00
80785,602,836411.14,2022-01-28 19:00:00
80786,122,150211.54,2022-06-29 04:00:00
80787,24,140909.91,2022-01-02 08:00:00
80788,109,410536.23,2021-12-23 09:00:00
80789,206,248279.07,2022-08-19 03:00:00
80790,25,133363.44,2022-05-05 03:00:00
80791,35,115416.17,2022-06-12 02:00:00
80792,16,105774.26,2022-04-18 08:00:00
80793,3,191074.38,2022-09-16 04:00:00
80794,41,83689.47,2022-09-27 20:00:00
80795,15,92068.92,2022-05-28 09:00:00
80796,32,13306.5,2022-03-19 06:00:00
80797,99,17383.09,2022-08-22 17:00:00
80798,148,165531.76,2022-10-23 17:00:00
80799,2,236192.89,2022-08-11 19:00:00
80800,627,306004.1,2022-06-07 04:00:00
80801,48,203035.15,2022-08-06 22:00:00
80802,338,755958.84,2022-10-29 12:00:00
80803,101,196251.2,2022-10-03 17:00:00
80804,2,113592.68,2021-12-25 22:00:00
80805,198,262645.44,2022-08-10 03:00:00
80806,224,532545.51,2022-05-15 01:00:00
80807,210,6442.46,2022-01-19 09:00:00
80808,15,601059.38,2022-05-28 20:00:00
80809,33,204289.18,2022-11-25 06:00:00
80810,314,170547.19,2022-02-13 03:00:00
80811,39,99604.65,2022-09-03 21:00:00
80812,166,51218.36,2021-12-28 17:00:00
80813,138,769829.68,2022-08-25 11:00:00
80814,194,234097.27,2022-07-12 20:00:00
80815,132,207798.21,2022-09-23 22:00:00
80816,99,65577.99,2021-12-25 03:00:00
80817,15,165559.76,2022-03-21 03:00:00
80818,82,159776.47,2022-02-25 12:00:00
80819,11,416942.83,2022-07-24 17:00:00
80820,81,870827.49,2022-05-22 00:00:00
80821,272,113891.4,2022-01-23 04:00:00
80822,26,577954.66,2022-09-11 15:00:00
80823,169,124694.63,2022-08-22 08:00:00
80824,77,89563.22,2022-06-19 03:00:00
80825,17,29583.22,2022-05-06 14:00:00
80826,19,114438.68,2022-08-12 11:00:00
80827,79,97894.5,2022-11-05 04:00:00
80828,12,60635.16,2022-04-21 23:00:00
80829,91,355650.37,2022-11-21 08:00:00
80830,14,510694.54,2022-05-08 19:00:00
80831,106,490187.1,2022-10-31 15:00:00
80832,30,22932.76,2022-01-26 10:00:00
80833,31,79572.11,2022-02-25 21:00:00
80834,11,74676.53,2022-03-30 07:00:00
80835,70,62550.59,2022-01-31 11:00:00
80836,44,613897.69,2022-08-17 20:00:00
80837,24,233609.49,2022-11-08 19:00:00
80838,125,630475.98,2022-03-25 13:00:00
80839,46,24096.88,2022-07-12 04:00:00
80840,63,122067.38,2022-07-04 08:00:00
80841,18,336816.22,2022-02-16 21:00:00
80842,4,95467.25,2022-01-07 08:00:00
80843,49,205572.25,2022-10-27 17:00:00
80844,87,361608.94,2022-09-18 22:00:00
80845,118,134786.95,2022-09-03 09:00:00
80846,119,454717.62,2022-09-24 03:00:00
80847,74,122253.86,2022-03-30 13:00:00
80848,74,293342.46,2022-04-09 09:00:00
80849,41,483059.77,2022-01-27 01:00:00
80850,7,98566.0,2022-08-23 16:00:00
80851,53,75271.24,2022-09-02 22:00:00
80852,9,90739.52,2022-10-14 20:00:00
80853,45,86654.71,2022-08-04 13:00:00
80854,8,67110.78,2022-01-16 01:00:00
80855,468,414734.78,2022-10-12 18:00:00
80856,19,69291.23,2022-01-16 09:00:00
80857,60,874339.05,2022-01-26 18:00:00
80858,39,49615.81,2022-05-07 19:00:00
80859,24,11576.35,2022-11-29 10:00:00
80860,231,753941.72,2022-09-30 19:00:00
80861,135,81748.02,2022-02-18 08:00:00
80862,16,286984.61,2022-02-25 23:00:00
80863,148,115746.69,2022-06-23 08:00:00
80864,48,155800.98,2022-11-22 12:00:00
80865,40,95362.47,2022-11-18 11:00:00
80866,20,87111.63,2022-06-03 06:00:00
80867,21,185762.95,2022-05-02 21:00:00
80868,94,100431.44,2022-03-29 12:00:00
80869,12,678571.63,2022-08-02 16:00:00
80870,144,331761.39,2022-01-30 07:00:00
80871,71,52425.99,2022-02-05 04:00:00
80872,101,1052416.91,2022-04-28 08:00:00
80873,58,577365.05,2022-10-10 18:00:00
80874,40,190230.87,2022-06-10 07:00:00
80875,22,204105.18,2022-09-17 21:00:00
80876,83,128964.24,2022-02-02 11:00:00
80877,26,353695.35,2022-07-16 20:00:00
80878,360,771697.31,2022-02-07 10:00:00
80879,4,140131.46,2022-08-17 00:00:00
80880,11,235005.51,2022-09-15 14:00:00
80881,14,96477.39,2022-05-20 08:00:00
80882,182,290482.84,2022-02-17 12:00:00
80883,98,148555.13,2022-11-05 23:00:00
80884,153,409671.54,2022-08-27 17:00:00
80885,20,214608.32,2022-09-03 14:00:00
80886,292,93588.43,2022-09-20 19:00:00
80887,56,2581.48,2022-05-14 19:00:00
80888,56,475968.24,2022-06-08 15:00:00
80889,500,380097.52,2022-05-23 07:00:00
80890,89,340728.45,2022-03-09 05:00:00
80891,40,106206.42,2022-02-04 17:00:00
80892,8,72620.02,2022-08-26 14:00:00
80893,112,194549.66,2022-07-12 00:00:00
80894,206,92594.48,2022-07-12 05:00:00
80895,8,4674.66,2022-04-05 12:00:00
80896,22,20960.7,2022-09-29 21:00:00
80897,206,611584.93,2022-07-11 14:00:00
80898,102,343859.7,2022-08-18 16:00:00
80899,136,144929.06,2022-05-21 18:00:00
80900,37,112940.65,2022-02-01 18:00:00
80901,52,164406.17,2022-07-29 16:00:00
80902,51,160667.07,2022-10-10 02:00:00
80903,34,269669.44,2022-02-06 00:00:00
80904,30,128375.77,2022-07-29 17:00:00
80905,37,238654.55,2022-08-05 20:00:00
80906,58,250210.74,2022-07-22 12:00:00
80907,59,111229.27,2022-03-11 18:00:00
80908,6,149244.9,2022-05-25 06:00:00
80909,349,130343.88,2022-08-13 10:00:00
80910,84,467655.49,2022-03-18 21:00:00
80911,34,65025.62,2022-01-18 12:00:00
80912,5,419217.59,2022-05-12 10:00:00
80913,33,146229.79,2022-01-01 03:00:00
80914,115,125753.11,2022-05-09 02:00:00
80915,56,79321.44,2022-12-11 12:00:00
80916,148,171476.61,2022-11-12 10:00:00
80917,192,68265.47,2022-10-06 03:00:00
80918,30,29197.52,2022-08-03 08:00:00
80919,138,368990.78,2022-08-12 02:00:00
80920,153,296029.4,2022-09-21 03:00:00
80921,302,181205.99,2022-03-13 16:00:00
80922,3,2897.01,2022-01-17 02:00:00
80923,57,403643.08,2021-12-30 11:00:00
80924,88,277978.39,2022-04-12 17:00:00
80925,101,64991.5,2022-08-29 16:00:00
80926,15,80268.95,2022-08-09 11:00:00
80927,36,79217.49,2022-03-17 11:00:00
80928,66,213339.75,2022-03-16 22:00:00
80929,295,660744.28,2022-04-14 09:00:00
80930,237,18841.76,2022-05-25 20:00:00
80931,19,53328.78,2022-09-08 08:00:00
80932,607,472557.31,2022-02-24 09:00:00
80933,135,47315.05,2022-10-21 23:00:00
80934,186,76103.9,2022-06-01 00:00:00
80935,195,180312.01,2022-08-27 20:00:00
80936,26,71452.84,2022-10-05 19:00:00
80937,7,51774.89,2022-09-12 00:00:00
80938,81,166873.98,2022-10-19 03:00:00
80939,46,38449.91,2022-07-27 21:00:00
80940,134,79186.58,2022-10-18 03:00:00
80941,85,62579.29,2022-07-16 12:00:00
80942,44,56906.53,2022-02-13 08:00:00
80943,35,269813.63,2022-05-02 03:00:00
80944,224,226601.2,2022-11-15 17:00:00
80945,275,1066486.25,2022-06-07 21:00:00
80946,56,226412.69,2022-04-04 10:00:00
80947,62,563197.2,2022-09-12 04:00:00
80948,73,278657.29,2022-07-18 20:00:00
80949,65,260008.02,2022-06-16 19:00:00
80950,59,342913.18,2022-07-10 05:00:00
80951,8,269695.74,2022-09-15 03:00:00
80952,88,730459.58,2022-09-01 07:00:00
80953,40,353814.48,2022-01-22 21:00:00
80954,265,160166.64,2022-02-12 01:00:00
80955,62,832936.33,2022-03-17 07:00:00
80956,54,172993.76,2022-02-13 09:00:00
80957,96,337514.49,2022-08-05 16:00:00
80958,473,749246.96,2022-04-17 07:00:00
80959,30,11144.52,2022-07-19 17:00:00
80960,47,188552.32,2022-01-31 14:00:00
80961,99,313154.35,2022-02-21 11:00:00
80962,16,71431.29,2022-05-01 00:00:00
80963,121,253734.29,2022-05-09 04:00:00
80964,108,39471.64,2022-09-04 08:00:00
80965,43,651075.04,2022-04-16 09:00:00
80966,24,277897.88,2022-04-11 10:00:00
80967,93,143445.04,2022-04-16 02:00:00
80968,241,167536.34,2022-08-02 23:00:00
80969,18,346584.61,2022-04-24 00:00:00
80970,79,8851.66,2022-07-02 09:00:00
80971,144,508571.38,2022-09-26 16:00:00
80972,53,215541.72,2022-08-09 01:00:00
80973,18,217494.91,2022-05-17 05:00:00
80974,37,415121.07,2022-06-29 03:00:00
80975,123,64776.6,2022-03-20 00:00:00
80976,99,355175.42,2022-08-18 00:00:00
80977,149,608846.71,2022-02-09 22:00:00
80978,48,1024029.71,2022-08-04 06:00:00
80979,13,83535.16,2022-05-20 03:00:00
80980,41,314006.82,2022-07-27 12:00:00
80981,52,626241.57,2022-11-01 00:00:00
80982,114,187678.4,2022-05-12 07:00:00
80983,83,81881.02,2022-07-18 08:00:00
80984,877,337405.94,2022-07-23 00:00:00
80985,36,18396.84,2022-09-17 15:00:00
80986,83,75496.69,2022-08-06 09:00:00
80987,61,762933.6,2022-10-06 21:00:00
